id_supplier,address,blacklisted,contact_person,date_added,email,industry,is_preferred_supplier,last_updated,name,phone_number,rating,reliability_score,status,tax_id,total_contract_value,under_review
17233.0,"08860 Joseph Cliff Kimfurt, AZ 24538",0.0,Anita Long,2024-07-08,kaitlyncarroll@example.net,Electrical,###invalid###,2020-05-28,Wells Group,001-974-784-9051x7048,C,95.0,Active,879113702,25275.11,0
66478.0,"6275 Figueroa Drives Apt. 079 Joshuamouth, MO 52516",1.0,Casey Lee,,stephen74@example.com,Plumbing,0,2022-10-18,Hernandez-Mason,(975)558-2546x14483,B,###invalid###,Active,162295911,51375.37,0
60807.0,"965 Holloway Villages Apt. 964 West Nicholas, OK 64148",1.0,Diane Brown,2020-09-26,,Electrical,,2021-08-13,Jones-Carey,001-920-489-7894x528,A,100.0,Pending,646246899,47404.82,0
,"359 Myers Islands Suite 706 Matthewport, MA 26866",0.0,Kevin Eaton,2023-03-11,katiewilkinson@example.net,,1,2020-08-24,Walsh and Sons,5996174214,C,68.0,Inactive,481530030,55244.07,1
69736.0,"556 Bennett Circle Apt. 958 Silvahaven, NY 35508",1.0,Daniel Mahoney,2023-11-29,,Construction,1,2024-12-08,"Hawkins, Wilson and Miller",267.375.7883,B,60.0,Inactive,70908397,78414.4,1
95317.0,"36450 Henry Villages Holtfort, WV 40132",0.0,,2023-02-15,twilliams@example.com,Plumbing,1,2023-12-10,Munoz-Garcia,627.344.4359x037,B,88.0,###invalid###,796376233,96684.46,1
69004.0,,0.0,,2023-02-22,hartsuzanne@example.org,Electrical,0,2020-07-27,Hamilton-Marsh,(602)597-2687x2938,,70.0,Active,838132681,55093.98,1
61552.0,"7164 Cantu Heights Suite 147 Amberport, PA 45732",0.0,Brianna Malone,2022-03-29,jacob15@example.net,,###invalid###,2020-10-17,Garcia-Oneill,,B,91.0,Inactive,871872729,11388.64,0
23371.0,,0.0,Megan Bishop,2023-04-23,xvillegas@example.org,###invalid###,0,2021-11-13,Beasley-Jenkins,979.832.4110x46089,A,76.0,Inactive,834342266,91170.26,0
87710.0,"9167 Justin Tunnel Toddbury, NH 30465",1.0,Erica Bell,2022-10-22,normantiffany@example.net,Plumbing,1,2020-08-08,Mccann-Paul,(287)478-6176x3421,C,62.0,Inactive,###invalid###,62989.6,0
,"13571 Tracy Land Apt. 040 Port Angelland, NE 32643",0.0,Michelle Chavez,2024-04-20,bowmaneric@example.org,Consulting,1,2024-12-03,Tran-Howard,,B,79.0,Pending,827435378,39384.23,0
34.0,"45110 Ann Ford Suite 940 Corymouth, CA 64789",1.0,David Kim,2020-05-07,walkerkenneth@example.org,Electrical,0,2022-05-26,"Moore, Myers and Collier",413.714.7206x760,B,61.0,Pending,547901209,32798.35,###invalid###
23810.0,"84501 Alicia Corners West Sarahhaven, WY 85074",1.0,Kaitlyn Hamilton,2024-08-23,judy08@example.org,Electrical,1,2024-01-29,Love-Campbell,433.335.4176x59378,B,70.0,Active,815094458,98344.14,0
25172.0,"06220 William Trafficway East Patricia, MT 91105",1.0,Sandra Schmidt,2022-01-19,thompsonryan@example.org,Electrical,0,2020-12-08,"Johnson, Thompson and Cain",6049061709,B,69.0,Inactive,712570592,66342.05,0
53940.0,"6012 Cummings Mills New Linda, RI 89488",1.0,Wyatt Navarro,2020-04-12,maddenbrian@example.org,Plumbing,1,2022-10-07,Smith Ltd,6882172263,A,82.0,Pending,897843151,28274.76,0
47774.0,"21437 Jenkins Springs Port Faith, CT 61827",0.0,Wayne Thornton,2020-01-10,,Plumbing,1,2020-09-26,"Powers, Clark and Douglas",,B,94.0,Pending,611843160,10056.34,0
20885.0,"5870 Michael Plain Apt. 940 South Donald, NH 71548",,Tamara West,,joseph25@example.com,Consulting,1,2023-01-16,Mendoza Group,678.531.1974x41879,C,60.0,Inactive,88615435,29579.17,0
74674.0,"35568 Scott Point Ashleyside, ID 55316",0.0,Marcus Bishop,2022-12-28,bryantsue@example.com,Electrical,,2022-08-04,Walters PLC,955.295.3001x498,###invalid###,71.0,Active,439680442,52025.83,0
81916.0,"7146 Katherine Hollow Lake Penny, WI 63742",,Travis Collins,2020-04-13,patrick71@example.org,Electrical,0,2023-05-14,Anderson-Moore,(629)546-8438x5771,A,88.0,Pending,907812902,51946.88,1
38385.0,"493 Joshua Creek Apt. 500 Port Heather, MI 13512",1.0,Brianna Gonzalez,2025-02-13,rachelmendoza@example.org,Plumbing,1,2020-11-18,"Davenport, Williams and Gray",296-696-4347,###invalid###,97.0,Pending,301573019,97124.47,0
51901.0,###invalid###,0.0,Angela Allen,2020-02-03,brendaferguson@example.net,Electrical,1,2021-03-14,Harris Ltd,+1-749-933-6453,A,86.0,Inactive,176666946,76386.19,1
77684.0,"392 Morgan Trail New Billyhaven, CA 16117",0.0,Fernando Harrison,2022-11-09,,Electrical,1,2020-06-06,Lopez LLC,+1-659-610-4442x8759,###invalid###,80.0,,181278205,38558.16,0
90583.0,"6241 Alejandro Extension Suite 156 Jeffreyfort, MP 54623",0.0,###invalid###,2020-01-31,michaelnelson@example.net,Plumbing,0,2022-06-17,"Chan, Ross and Conner",302.456.5001,A,89.0,Pending,463122088,69580.36,1
40571.0,"3722 Pam Stravenue Burtonchester, IN 87769",,Carol Mcbride,2023-06-25,johnsonkaren@example.net,Plumbing,0,2024-10-27,,001-670-327-8390x348,C,73.0,Pending,560542460,43344.65,1
,,0.0,Tiffany Meyer,2020-07-03,hmercer@example.org,,1,2024-08-09,"Hickman, Pineda and Robinson",+1-289-445-1196x5906,B,75.0,Active,772444676,88965.43,
91381.0,"1833 Mary Mountains Lake Justin, WV 71159",0.0,Dustin Briggs,2020-10-21,bedwards@example.org,Plumbing,1,2024-02-14,Walter-Anderson,001-839-426-2702x81740,A,100.0,Pending,###invalid###,19676.7,0
20239.0,"0975 Amanda Village New Elizabeth, GA 13347",1.0,Charles Carlson,2020-02-25,stevensontheresa@example.net,Plumbing,0,2024-08-28,"Deleon, Chavez and Allen",(258)227-8458x54389,A,69.0,Inactive,537149755,,1
70834.0,"747 Lambert Rapids Melindashire, MD 18035",1.0,Rebecca Taylor,2024-01-07,catherine54@example.net,Construction,0,2021-07-01,Stanley-Marshall,880.414.2844x140,C,66.0,Inactive,268055170,86055.82,1
8376.0,"661 Christine Squares Thompsonton, ND 45934",1.0,Elizabeth Austin MD,2020-01-13,sandra37@example.org,Plumbing,0,2023-12-20,Chapman-Lowe,+1-247-516-8867,A,53.0,Pending,36423005,53785.23,1
31218.0,,0.0,Alexis Jones,2023-04-17,lcannon@example.org,Electrical,0,2020-12-23,Powell and Sons,001-338-421-1763x65842,C,###invalid###,,570545154,38497.12,###invalid###
42462.0,"15040 Russell Knoll Apt. 585 Tracyfort, MI 81954",1.0,Jennifer Weber,2025-01-13,stevenowens@example.com,Construction,0,2024-09-09,Sawyer-Johnson,###invalid###,A,62.0,Inactive,85323181,63765.45,0
60318.0,"1092 Sheppard Wall Williamsville, AR 52131",1.0,Kevin Castillo,###invalid###,carol27@example.net,Consulting,0,,,###invalid###,B,51.0,Active,849478018,###invalid###,0
39408.0,"PSC 8260, Box 7258 APO AP 09541",0.0,Nicole Soto,2021-10-08,,Electrical,,2022-06-07,Gill Group,001-526-367-8121x084,A,82.0,Pending,839173400,22908.13,0
18158.0,"688 David Villages Kaylamouth, NH 46952",0.0,Heather Lawson,2023-07-26,carlsonronald@example.net,Consulting,,2023-10-01,"Davis, Gonzalez and Zimmerman",001-788-369-0342x2604,A,99.0,Active,705906212,29918.41,1
57218.0,"636 Dustin Track Apt. 975 North Anthonyborough, PA 46588",0.0,Rachel Rowe,2025-01-05,rachelwhite@example.com,Consulting,1,2021-10-26,Russell-Lynch,(343)481-9077x93256,A,51.0,Inactive,724164860,19898.76,1
25581.0,"1546 Harvey Shore Parkerport, UT 37392",,Gina Smith,2022-01-08,katherinewright@example.com,Consulting,1,2023-08-09,"Jones, Lynch and Reyes",001-374-632-1870x3444,C,62.0,###invalid###,816563520,27327.07,###invalid###
73002.0,"5722 Hill Crossroad Apt. 744 East Beverlyfort, WA 55881",1.0,###invalid###,2020-04-18,ucarlson@example.com,Consulting,1,2022-11-24,Perry-Rogers,841.670.0871x830,A,74.0,Inactive,885213357,66211.66,###invalid###
12625.0,"6533 Sabrina Drives Kimberlyport, SD 12231",1.0,Andrew Brown,2023-01-17,###invalid###,Plumbing,0,2020-07-14,"Martinez, Edwards and Jones",+1-722-476-5379x9629,###invalid###,52.0,Pending,795675751,35301.83,0
95289.0,"6462 Ruiz Unions Apt. 210 North Margaretfurt, CA 30701",0.0,Michael York,2020-02-05,samanthawarren@example.com,Plumbing,1,2023-05-20,Pena Ltd,555-511-0950x92894,A,91.0,Inactive,404888260,96609.36,1
57996.0,"218 Mendez Mountain New Heidiberg, DE 40880",###invalid###,Donald Harrison,2020-05-11,gloriathompson@example.org,Plumbing,0,2022-11-11,"Brown, Johnson and Schneider",(889)457-8227,A,,Inactive,247327923,14570.52,0
94962.0,"6329 Kenneth Inlet Jessicaborough, MS 70680",0.0,,2020-11-10,tylermiller@example.org,,0,2024-06-07,"Brown, Murillo and Bell",540.239.1771x971,C,60.0,Pending,233098451,88361.46,1
85783.0,,1.0,Kelly Johnson,2023-11-24,fowlerjoseph@example.org,Construction,0,2022-06-19,Powell Inc,+1-296-704-7733x414,A,93.0,Pending,584999673,72327.16,1
55239.0,"81063 Michelle Radial New Seth, KY 83732",1.0,Gerald Gutierrez,2021-02-01,rubiokevin@example.com,Electrical,0,2023-02-04,Dunn Ltd,512.959.2761x0911,A,72.0,Pending,591976856,32602.91,0
94236.0,"9230 Angela Walks Apt. 100 New Alexandrabury, WA 50529",0.0,Dr. Kimberly Smith DDS,2024-11-13,jonathanschroeder@example.net,Plumbing,0,2020-02-18,Todd-Grant,(535)567-9188x38503,A,91.0,Inactive,901573026,44517.56,1
97374.0,"157 Miller Groves North Dustinhaven, MS 62663",1.0,Jeffery Moreno,2021-07-25,kellygarcia@example.net,Electrical,1,2024-08-25,"Wright, Coleman and Daniels",(354)342-2134x731,B,80.0,Pending,191582437,25655.91,0
45429.0,"6667 Arnold Crest Christophershire, GU 25431",0.0,###invalid###,2023-02-17,kjackson@example.com,Consulting,,2022-01-10,"Hernandez, Garcia and Garcia",337.834.9970,C,81.0,Active,885138588,48686.63,
44682.0,USNV Miller FPO AE 76341,0.0,Brian Sharp,2020-02-02,kathleen24@example.net,Construction,0,2020-07-16,King-Brown,890.263.7443,C,75.0,Inactive,983716828,83031.81,0
75701.0,"PSC 3893, Box 0178 APO AE 85581",1.0,,2021-12-18,ygoodwin@example.net,Construction,0,2024-07-02,"Rice, Morgan and Andrews",###invalid###,A,99.0,Pending,779450981,,1
67364.0,"72591 Gonzalez Freeway East Justinberg, FL 41749",0.0,Craig Thompson,2024-10-17,ryangreene@example.net,Plumbing,1,2025-01-07,Allen Group,001-745-438-4743,A,85.0,Inactive,872589885,53156.41,0
14100.0,USNV Gonzalez FPO AP 79901,1.0,Stephen Lopez,,hnguyen@example.net,###invalid###,1,2021-10-20,Rodriguez-Miller,505-340-0702,C,80.0,Inactive,859551341,43849.39,0
48615.0,"580 Curry Mountain North Maurice, KY 92857",1.0,Laurie Boyd,2020-12-31,vdavidson@example.org,Plumbing,1,2021-12-17,"Jackson, Adams and Harrington",001-374-398-8617x5760,B,61.0,Inactive,662040712,54731.23,1
27117.0,"413 Carla Forge West Emilyview, ME 02378",1.0,Janet Smith,2023-01-16,jsheppard@example.net,Plumbing,1,2022-01-10,"Cervantes, Gonzalez and Jones",###invalid###,B,71.0,Inactive,,90132.69,1
61531.0,"54696 Brian Canyon South Keithview, TN 26629",1.0,John Torres,2025-04-22,louis40@example.org,Electrical,0,2021-07-17,"Jones, Snyder and Lozano",001-338-737-6333x560,A,98.0,,360028843,41946.25,
8706.0,"76956 Tiffany Avenue Jonesside, FL 72144",1.0,,2023-10-14,eric44@example.com,Electrical,0,2024-12-19,Shaw-Simon,(936)541-5583x973,A,91.0,Active,24522314,73773.06,0
23622.0,"57368 Schneider Course New Nicoleview, GA 02404",1.0,Hannah Smith,2024-05-14,debrawarren@example.com,Construction,0,2024-03-16,"Faulkner, Lee and Martin",8732213977,A,61.0,Active,,64671.01,1
-9999.0,"2041 Anderson Village Spencermouth, MT 07963",0.0,Patricia Anderson,2021-06-10,leeraymond@example.com,Construction,1,2020-06-26,Gutierrez LLC,(473)306-2473x66210,C,74.0,Pending,,82930.5,1
3539.0,"49113 Gross Plain Suite 464 Bryanthaven, LA 24944",0.0,Susan Schultz,2022-10-27,andersonmichael@example.net,Construction,0,2025-05-07,"Lane, Davis and Logan",924.401.9484x894,A,96.0,Inactive,569627192,14722.98,0
69960.0,"91396 Pierce Port East Audreychester, NJ 55271",1.0,Emma Murphy,2025-04-02,melissa67@example.net,Construction,1,,Patterson-Williams,217.898.6425,C,55.0,Inactive,310250933,73921.45,0
68346.0,"969 Calderon Hollow Apt. 605 Richardshaven, NE 96241",0.0,Tracey Ellis,,briannahowell@example.net,Electrical,0,2022-01-31,,,A,87.0,,512754598,30387.34,0
12522.0,"3226 Erickson Tunnel Scottbury, MP 60090",0.0,Debra Kidd,2025-01-23,utaylor@example.net,Electrical,0,,"Vargas, Logan and Nelson",,A,56.0,Active,17305141,,0
16488.0,"95838 Autumn Green Suite 279 Port Matthewhaven, NY 47912",1.0,Connor Douglas,2023-01-26,,Electrical,1,2023-01-06,Jones LLC,411-580-2203,B,86.0,Inactive,121865675,85653.45,1
73999.0,"85345 Elizabeth Road Apt. 703 Port Kimberlyburgh, NC 77496",1.0,Erica Thompson,2020-01-19,,Electrical,,2023-02-07,Perkins-Williams,+1-300-279-3836,C,94.0,Inactive,924573602,10183.81,0
43525.0,"8862 Spencer Roads Apt. 966 Andrewmouth, DC 81125",0.0,Kylie Dixon,2022-02-11,christopherjimenez@example.net,Consulting,0,###invalid###,"Mccann, Weaver and Stephens",,B,97.0,Pending,454369948,39125.45,1
62020.0,"46656 Reynolds Lodge North Julietown, OH 97773",0.0,Nicholas Alvarez,2021-01-13,christopher28@example.com,###invalid###,,2022-06-21,Jones-Bennett,837.267.8343x29533,B,72.0,Pending,744395193,96894.44,0
44967.0,"021 Glenda Village Suite 257 Hobbsport, CT 82583",0.0,Christian Santiago,2024-12-21,smithjohn@example.org,Construction,1,2023-08-22,Kennedy Group,001-404-593-9768x42195,B,98.0,Inactive,54111632,22188.89,0
50010.0,USNS Johnson FPO AP 52055,1.0,Robin Jones,2024-02-21,mjones@example.com,Consulting,0,2020-10-24,"Fields, Ibarra and Sims",(879)201-6460x602,A,80.0,Inactive,110253918,,0
9967.0,Unit 8575 Box 8167 DPO AE 05541,1.0,Christopher Navarro,2021-12-01,kochrobyn@example.net,Construction,1,2024-05-08,Andersen-Diaz,+1-775-362-5356x96743,B,81.0,Pending,93136647,###invalid###,0
41719.0,,0.0,Jonathan Peters,2022-11-27,stephanie42@example.net,Construction,0,2020-09-02,"Irwin, Edwards and Owens",,C,###invalid###,Pending,127821597,80951.46,1
48084.0,"1929 Baird Plains Suite 580 Lake Anthonyberg, GA 60317",0.0,Tyler Ritter,2020-11-13,bhampton@example.net,Plumbing,0,2024-04-26,Simmons LLC,414.610.6962x6856,C,64.0,Active,835637460,###invalid###,1
53001.0,"35084 Scott Course Apt. 525 West Brent, PW 39262",0.0,Morgan Davidson,,nealsarah@example.net,Plumbing,1,2021-08-18,Miller PLC,,A,68.0,Active,607394605,,0
65292.0,USNV Gomez FPO AP 50656,0.0,Joshua Allen,2023-08-04,jenniferwhite@example.com,Construction,1,2022-01-09,Graham-Hays,770-500-0898x8161,B,75.0,Active,800512901,66316.16,0
35622.0,"7206 Manuel Highway Apt. 448 Port Anna, OH 85569",1.0,Jennifer Smith,2024-11-19,wardchristopher@example.net,Consulting,1,2020-01-18,Vargas-Williams,,###invalid###,88.0,,603969966,91008.05,1
27602.0,"568 Paul Tunnel Josephtown, AR 00904",0.0,Kathleen Hoover,2024-10-02,qbaker@example.org,Electrical,1,,Gibson-Price,001-783-468-4851x51259,###invalid###,86.0,###invalid###,974398201,43094.63,1
28993.0,"PSC 9970, Box 1447 APO AA 06227",0.0,Kari Monroe,,rivaschristopher@example.org,Consulting,1,2020-09-22,"Henderson, Williamson and Ryan",(426)475-0932x42531,C,54.0,Pending,320904658,78723.69,1
13888.0,"1480 Ballard Parkways Apt. 691 Smithshire, FM 13090",1.0,Ashley Stone,2022-04-15,denisemontgomery@example.com,Electrical,1,2021-08-11,"Thompson, Daniels and Johnson",###invalid###,A,59.0,Inactive,807938675,26619.77,
72148.0,"209 Wells Greens Suite 110 New Wayneview, VT 96413",1.0,Morgan Adams,2021-03-16,schmidtjulie@example.com,Construction,0,2021-01-04,Smith-Green,(370)657-6963,A,84.0,Inactive,,###invalid###,0
99088.0,"860 Small Ways North Rebecca, PA 81576",1.0,Sydney Lamb,2024-07-02,###invalid###,Electrical,1,2021-11-09,"Parker, Mcintosh and Dennis",001-982-760-9690,C,97.0,Inactive,919986864,11535.76,1
,"9573 Norris Hollow Smithfort, VI 19018",1.0,Lauren Curtis,2023-01-10,,Electrical,,2024-03-19,Barron-Rocha,001-982-848-8743,###invalid###,61.0,Active,48963467,93518.69,1
21069.0,"313 Gabrielle Rest Suite 698 Walterfort, UT 40762",###invalid###,Dominique Cross PhD,2024-12-16,sboyer@example.org,,1,2025-02-04,Hayes and Sons,593.254.4785x1032,C,98.0,Inactive,11803570,83773.37,1
97623.0,"8459 Henderson Falls New Katherinefurt, PA 83051",0.0,Michael Fischer,2021-04-06,lyonsanthony@example.org,Plumbing,0,2024-05-08,Wolf PLC,+1-960-957-0335x9044,B,69.0,Active,665923143,65954.4,1
60619.0,"2602 Ramirez Pines South Danielbury, MP 77519",0.0,,2020-04-18,jamescollier@example.com,Construction,0,2020-12-29,"Thompson, Hunt and Hernandez",480.675.5705,A,77.0,Pending,83308818,61390.86,1
15769.0,"238 Johnson Port Suite 420 Olsonland, IL 95839",1.0,Valerie Cunningham,2020-07-31,gravesjasmine@example.org,Plumbing,0,,"Figueroa, Davis and Chan",+1-415-539-9985,A,72.0,Active,763740499,33917.61,1
47363.0,"6459 Ellison Springs Suite 358 Ericaborough, AS 99610",1.0,Michael Obrien,2025-02-06,carl65@example.com,,0,2022-04-04,"Mendoza, Jennings and Burke",001-215-296-9033x9750,,65.0,Pending,621606551,###invalid###,0
59089.0,"459 Taylor Stravenue Jacobsmouth, UT 33372",0.0,Natasha Marquez MD,2024-05-08,vmarshall@example.net,Plumbing,1,2021-03-23,Edwards-Baker,+1-721-698-3309x524,C,67.0,,10608823,33874.08,0
63806.0,Unit 3655 Box 3810 DPO AP 53485,0.0,Deborah Mckinney,2021-12-27,calderonstacy@example.com,Consulting,0,2024-01-09,West-Wall,001-308-774-7842,C,84.0,Pending,853853999,,0
54419.0,,1.0,,2024-04-01,madison25@example.org,Construction,###invalid###,2024-02-12,Dunlap-Reilly,633-956-5765x11519,B,90.0,Inactive,711889076,27040.53,0
96011.0,,0.0,Terri Chapman,2024-11-24,youngmichelle@example.com,###invalid###,1,2023-10-24,Morgan and Sons,+1-304-966-3331,B,77.0,Active,491238063,69978.17,0
49076.0,"2693 Keith Track Stephanieport, GA 63313",1.0,Jimmy Hall,2020-10-29,rogersrichard@example.com,,0,2020-07-31,"Delgado, Ferguson and Evans",(962)914-3661,A,60.0,Pending,###invalid###,98619.84,0
###invalid###,"520 David Island Port Shannon, WY 69333",0.0,Brandon Frank,2023-04-13,,Construction,1,2022-03-26,"Salazar, Oconnor and Mitchell",6777158261,A,89.0,Inactive,962573025,63068.48,
15672.0,"92650 Rachel Common Suite 906 South Noah, UT 38504",1.0,Christopher Cross,2021-06-21,yoneill@example.org,Construction,1,2023-09-30,Washington-Ross,941.209.6948,B,81.0,Inactive,709803916,,0
29312.0,"0515 Andrea Land Apt. 424 East Michael, AL 88272",###invalid###,,2022-07-29,hawkinsvictoria@example.com,Consulting,0,2025-03-16,,929.242.1485x03761,C,62.0,Inactive,254941701,98720.11,1
67110.0,,0.0,Rodney Vasquez,,drew79@example.org,Consulting,0,2023-12-11,Castillo-Neal,(771)398-9233,A,63.0,Active,631441008,26321.65,1
,"8229 Glass Brook Apt. 915 West Sandra, SC 64185",0.0,Justin Mason,,autumn03@example.net,Construction,0,2021-06-14,Waller and Sons,(666)505-8823x2716,A,###invalid###,,53124045,65172.64,1
96178.0,"3446 Ramirez Rest Apt. 174 Port Paul, WI 57558",1.0,Martin Guzman MD,2020-08-14,travis37@example.net,Electrical,1,2022-04-18,"Miller, Medina and Wood",596.638.1841,A,96.0,Inactive,446668698,82854.79,0
24923.0,"9326 Bass River Adrianchester, NE 24588",1.0,Charles Velasquez,2020-07-25,qsmith@example.org,Plumbing,0,,###invalid###,742.487.7648x5805,C,84.0,Inactive,169070100,24145.18,1
80404.0,"938 Smith Port Suite 524 Lake Elizabethbury, VT 05468",1.0,Mr. David Petersen,2023-12-11,teresahernandez@example.net,,0,2020-04-30,Gutierrez-Mcdonald,001-654-898-2096x296,C,51.0,Active,586130599,71269.62,0
84318.0,"92412 Eric Groves Robertberg, MD 51270",0.0,Shannon Robertson,2020-01-16,michael18@example.net,Consulting,1,2024-07-10,Richardson Ltd,390-397-6128x843,B,79.0,###invalid###,,67109.91,1
27570.0,"05826 Simmons Mount Suite 709 North Tammie, OH 40313",0.0,Paul Holland,2024-02-05,jeffreylopez@example.net,Construction,1,2023-05-05,"Duncan, Jackson and Schmidt",###invalid###,C,65.0,Pending,110327038,86249.61,1
43222.0,"1454 Gomez Lane Port Toddmouth, NY 03571",0.0,Dr. Dustin Bowers,2022-02-13,ramirezmegan@example.com,Construction,,,Phillips-Carlson,6144659476,C,98.0,Inactive,924597429,84802.88,1
,"579 James Village Apt. 027 Courtneybury, WV 28840",1.0,Grant Miller,2024-01-19,sharonanderson@example.org,Electrical,1,2021-08-05,"Leon, Taylor and Rios",472.438.9425x1950,C,73.0,Active,270186739,###invalid###,0
63373.0,"66239 Jordan Square Suite 478 South Amanda, MP 63304",1.0,Daniel Palmer,2024-03-10,laurafranco@example.net,Plumbing,0,2023-06-27,Hester Group,578-468-2822x224,C,59.0,Pending,633926742,16077.37,0
,"710 Perkins Plaza East Richardtown, AS 18461",,Mr. Kevin Little,2023-05-02,owalker@example.org,Consulting,1,2020-08-14,Molina-Skinner,001-793-208-3338x9070,C,63.0,Active,194748730,###invalid###,0
48492.0,Unit 4003 Box 4762 DPO AP 17921,1.0,Alexander Reed,2021-06-15,alan21@example.com,Construction,1,2020-06-07,Evans PLC,673.820.5655,A,,Pending,14835080,30976.34,1
21737.0,"5039 Zimmerman Locks North Emily, PR 58189",1.0,Carmen Williams MD,2022-03-19,johnny11@example.net,Electrical,1,2023-11-09,Jimenez-Sanders,(431)982-9331x919,###invalid###,73.0,Active,680380100,20580.97,0
61997.0,"2217 Steven Plaza Apt. 815 Patrickberg, PR 46530",0.0,Terry Torres,2023-05-17,kmorris@example.com,Construction,1,2025-01-10,"Lam, Rodriguez and Larson",554.654.4447x23707,B,89.0,Pending,158074768,33923.72,1
8791.0,"PSC 8605, Box 5174 APO AA 07509",0.0,Ernest Burke,2023-07-10,petersjackson@example.net,###invalid###,0,2020-04-07,Shepard-Wells,243.821.4486,A,69.0,Active,288247112,,1
7073.0,"7809 Garcia Gateway Milesside, AS 38741",0.0,Jenna Moon,2021-03-29,robert95@example.com,Plumbing,1,2023-07-25,Mercado-Rivers,001-401-811-1775x8511,B,56.0,Active,577957284,56599.83,1
3423.0,"82153 Rodriguez Creek Suite 405 Stephaniehaven, MD 34596",1.0,Jennifer Moore,2021-07-20,macdonaldmary@example.org,Plumbing,0,2024-01-26,###invalid###,782.838.5522x426,A,83.0,Pending,210104438,40439.35,0
